"F1","SE_F1"
-0.595605744184513,0.455472856222163
-1.71357594892357,0.531378545466624
0.775519453298845,0.491031312933568
0.914467897954202,0.543153501450273
-0.850774550924148,0.479129342029799
-0.981672668744292,0.489202840771333
-0.426469548214932,0.436163116362382
0.775519453298845,0.491031312933568
-0.682669295903303,0.456917925070535
-1.87496550656885,0.541452755321522
-2.43922448269744,0.585786412838965
-0.565925522739665,0.452169469808617
0.35623613708019,0.429692790576598
-1.11271931033365,0.497835465053168
-1.24093487180811,0.498221809284507
0.170789838707226,0.400199879046593
-1.28715889964257,0.507983040550394
-0.978697568538856,0.488990263980549
-1.31024182997089,0.509343209938153
-0.728351052991132,0.468261703190732
0.948737845429674,0.550591649629083
-1.13483257618475,0.499286179932399
-1.49546355307705,0.524630986629248
0.256781262323671,0.415651798605913
-0.728351052991132,0.468261703190732
0.948737845429674,0.550591649629083
0.580881186998845,0.468976148025544
-0.463271595198514,0.440446916708489
-0.239740493351144,0.410134223213523
0.717767655609622,0.505364513738139
0.576466721814325,0.439930106182603
1.25410110130967,0.610654901277366
-0.696954745509245,0.465244362247719
-0.682669295903303,0.456917925070535
-0.186411291652919,0.410849058131325
0.595041612492341,0.439597934648778
-0.349129474609066,0.421294345592487
0.7759286738177,0.50718872932769
-0.14862543357766,0.407779039165008
-0.5715230033187,0.44557864327993
1.51508800745753,0.651129579400119
0.335046112072872,0.422878829639616
-0.696954745509245,0.465244362247719
0.22575769688665,0.404806628747542
0.0523380832280334,0.372126941305784
-0.957097554652845,0.480204248558308
1.16954934629072,0.559194246663907
-0.023956964045416,0.40110648158877
1.07627791735882,0.541746520899688
0.35623613708019,0.429692790576598
0.545269549801669,0.461402763561798
0.461316474192334,0.448741583216501
1.47947531064538,0.646840315697882
1.02870554684739,0.567401995958644
-0.485470074810248,0.442991573133377
-0.0617466569438967,0.393948038043294
0.556124997342336,0.458847973226376
0.89979126762999,0.547074624921842
0.540542426134213,0.455594609103052
0.70805871872451,0.497124894312674
-0.577393044386311,0.453382799439986
-1.80783423276973,0.537183082029238
1.47947531064538,0.646840315697882
1.18102868934393,0.601730874447254
0.515008076165224,0.455137537685338
0.69182723428968,0.48840360291108
-0.112137906212398,0.404954973997486
0.914467897954202,0.543153501450273
1.32602264715551,0.583930858370531
-0.485470074810248,0.442991573133377
0.147012402006683,0.403278514236114
1.07409584481806,0.827643593568161
-0.131647231136788,0.769528931957781
-0.131647231136788,0.769528931957781
0.0766615836531786,0.744343934355919
0.686908890090503,0.805339155414987
0.179529019072791,0.750500237131128
0.686908890090503,0.805339155414987
-0.532874684244989,0.718474953427874
0.407015274698352,0.764380046963513
0.686908890090503,0.805339155414987
-0.924078702832868,0.722503928350766
-0.190363839704075,0.768334011822188
-0.0240337526398526,0.738958781766434
-0.084065282452508,0.767585846477342
-0.0227744473233401,0.772843819061599
-0.532874684244989,0.718474953427874
-0.487886290133682,0.71489899679291
0.569115522723518,0.798939015706054
-0.532874684244989,0.718474953427874
0.686908890090503,0.805339155414987
-1.1364226700014,0.767974948918287
0.686908890090503,0.805339155414987
-0.638549597730554,0.753581648240389
0.686908890090503,0.805339155414987
0.0766615836531786,0.744343934355919
0.569115522723518,0.798939015706054
0.0766615836531786,0.744343934355919
0.0766615836531786,0.744343934355919
-0.131647231136788,0.769528931957781
-0.0227744473233401,0.772843819061599
-0.532874684244989,0.718474953427874
1.20063161432987,0.83505123263237
0.0766615836531786,0.744343934355919
0.686908890090503,0.805339155414987
0.686908890090503,0.805339155414987
-1.14834086686309,0.699043690822039
0.79717685290463,0.811210860931975
0.686908890090503,0.805339155414987
-0.827876065043636,0.727340292275223
0.686908890090503,0.805339155414987
-0.131647231136788,0.769528931957781
0.686908890090503,0.805339155414987
0.0789720276571953,0.776148831656141
0.514984745454282,0.771544819254557
-0.532874684244989,0.718474953427874
0.686908890090503,0.805339155414987
-0.487886290133682,0.71489899679291
0.686908890090503,0.805339155414987
-1.47692950899968,0.717752669400036
-1.1364226700014,0.767974948918287
-0.0322927840724546,0.753192458219124
-1.1364226700014,0.767974948918287
0.0766615836531786,0.744343934355919
-1.80587398121402,0.78142330036766
-0.190363839704075,0.768334011822188
0.0766615836531786,0.744343934355919
-1.17940175540923,0.733455742271079
0.569115522723518,0.798939015706054
-1.91752511098011,0.780474158010026
0.569115522723518,0.798939015706054
-0.439119632007241,0.796346624411904
0.686908890090503,0.805339155414987
-0.0240337526398526,0.738958781766434
0.569115522723518,0.798939015706054
-0.444729404898533,0.720943501062283
0.686908890090503,0.805339155414987
-0.627057985461104,0.716070601742319
0.0766615836531786,0.744343934355919
0.0766615836531786,0.744343934355919
-0.131647231136788,0.769528931957781
0.686908890090503,0.805339155414987
0.677696056702753,0.804507458509877
0.0766615836531786,0.744343934355919
-0.918665131670041,0.775291601286854
-0.0240337526398526,0.738958781766434
0.569115522723518,0.798939015706054
-1.02799214095893,0.771252695781594
-0.0227744473233401,0.772843819061599
0.0766615836531786,0.744343934355919
0.686908890090503,0.805339155414987
0.0766615836531786,0.744343934355919
-1.14834086686309,0.699043690822039
-0.0227744473233401,0.772843819061599
0.686908890090503,0.805339155414987
0.569115522723518,0.798939015706054
0.569115522723518,0.798939015706054
